,data,label
349,"[0, 0, 2, 2, 3, 3, 0, 0, 0, 0, 7, 6, 5, 6, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 1, 5, 9, 4, 9, 7, 5, 1, 1, 3, 8, 3, 3, 3, 2, 2]",sigma
350,"[0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 5, 0, 2, 2, 0, 0, 0, 0, 5, 0, 11, 2, 0, 0, 0, 0, 4, 1, 6, 8, 0, 0, 0, 0, 7, 10, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
351,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 2, 9, 2, 4, 7, 4, 0, 0, 1, 5, 7, 5, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
352,"[2, 5, 0, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 1, 3, 0, 2, 3, 5, 5, 4, 10, 5, 2, 0, 1, 6, 5, 5, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
353,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 0, 0, 0, 0, 0, 6, 6, 7, 4, 0, 0, 0, 0, 6, 5, 10, 8, 0, 0, 0, 0, 3, 8, 6, 3, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",sinus
354,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 1, 0, 0, 0, 0, 4, 1, 5, 6, 0, 0, 0, 0, 6, 1, 14, 5, 0, 0, 0, 0, 3, 7, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
355,"[2, 1, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 6, 5, 8, 6, 2, 4, 3, 3, 6, 2, 8, 11, 9, 5, 1, 1, 6, 7, 5, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0]",sinus
356,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 5, 4, 11, 6, 0, 0, 0, 0, 4, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
357,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 3, 0, 0, 0, 0, 4, 7, 6, 4, 6, 0, 0, 2, 6, 6, 8, 10, 8, 7, 4, 2, 1, 3, 0, 2, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
358,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 8, 3, 6, 3, 4, 2, 0, 0, 6, 9, 7, 6, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
359,"[1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 5, 10, 2, 0, 0, 6, 9, 6, 8, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
360,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 3, 9, 0, 0, 0, 0, 0, 0, 0, 9, 9, 8, 0, 0, 0, 0, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
361,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0, 0, 6, 8, 4, 1, 3, 6, 7, 5, 5, 7, 0, 0, 4, 1, 2, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
362,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 0, 2, 6, 5, 0, 0, 0, 0, 0, 1, 2, 6, 0, 0, 0, 0, 0, 0, 0, 7, 7, 10, 3, 0, 0, 0, 0, 4, 8, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
363,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 1, 2, 3, 2, 0, 0, 3, 2, 5, 6, 6, 3, 0, 0, 2, 8, 4, 7, 4, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
364,"[1, 3, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 5, 2, 1, 0, 0, 4, 0, 0, 2, 9, 7, 0, 3, 5, 3, 5, 8, 9, 6, 4, 1, 5, 9, 7, 3, 2, 3, 2]",sinus
365,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 4, 7, 7, 4, 0, 0, 0, 1, 8, 7, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
366,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 1, 2, 0, 0, 0, 4, 1, 7, 8, 5, 0, 0, 1, 6, 1, 6, 9, 11, 3, 3, 1, 3, 7, 2, 4, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
367,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 6, 5, 1, 0, 0, 0, 0, 0, 0, 5, 3, 10, 5, 0, 0, 0, 0, 10, 9, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
368,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 8, 7, 10, 13, 6, 2, 0, 0, 4, 4, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
369,"[0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 7, 1, 4, 6, 0, 1, 0, 0, 6, 6, 9, 9, 6, 1, 0, 0, 5, 7, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
370,"[1, 3, 0, 0, 0, 0, 0, 0, 2, 8, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 2, 6, 0, 0, 3, 8, 6, 1, 1, 5, 5, 0, 2, 7, 12, 3, 2, 3, 7, 0, 8, 9, 4, 1, 0, 0, 6, 7, 5, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",sinus
371,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 8, 4, 5, 4, 1, 2, 0, 0, 7, 2, 4, 14, 4, 1, 0, 0, 7, 8, 6, 2, 0, 0, 0, 0, 1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
372,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 3, 2, 0, 0, 0, 0, 0, 0, 6, 9, 7, 2, 0, 0, 0, 0, 5, 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
373,"[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 3, 5, 1, 0, 0, 0, 5, 7, 7, 8, 12, 7, 3, 0, 6, 6, 3, 5, 7, 0, 0, 3, 6, 8, 7, 7, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
374,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 1, 8, 3, 4, 11, 11, 2, 2, 4, 12, 5, 9, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sinus
375,"[1, 2, 2, 1, 0, 0, 0, 0, 1, 5, 7, 9, 0, 0, 0, 0, 0, 2, 1, 6, 1, 4, 2, 0, 0, 0, 1, 8, 2, 6, 2, 0, 0, 0, 4, 6, 2, 8, 0, 0, 0, 0, 4, 6, 7, 2, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0]",sqrt
376,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 6, 1, 0, 0, 0, 0, 3, 6, 4, 1, 0, 0, 0, 0, 3, 4, 5, 3, 0, 0, 0, 0, 1, 7, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sqrt
377,"[1, 1, 1, 1, 3, 0, 0, 0, 1, 7, 8, 6, 5, 1, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 0, 4, 12, 3, 0, 0, 0, 0, 0, 6, 10, 2, 0, 0, 0, 0, 0, 1, 3, 3, 0, 0]",sqrt
378,"[2, 3, 4, 4, 0, 0, 0, 0, 2, 8, 7, 7, 0, 0, 0, 0, 9, 6, 1, 7, 5, 5, 1, 0, 2, 3, 2, 8, 3, 5, 1, 0, 0, 0, 0, 6, 10, 3, 0, 0, 0, 0, 1, 2, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sqrt
379,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 2, 5, 0, 0, 0, 0, 2, 8, 9, 6, 0, 0, 0, 0, 3, 7, 10, 3, 0, 0, 0, 0, 2, 6, 8, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sqrt
380,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 4, 8, 4, 0, 0, 1, 1, 6, 8, 7, 1, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0]",sqrt
381,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 8, 0, 0, 0, 0, 2, 5, 5, 6, 2, 0, 0, 0, 4, 3, 2, 8, 5, 1, 0, 0, 0, 0, 4, 9, 7, 4, 0, 0, 0, 0, 7, 6, 1, 4, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0]",sqrt
382,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 11, 4, 1, 4, 2, 1, 3, 1, 6, 5, 1, 5, 2, 1, 0, 0, 6, 3, 3, 9, 0, 0, 0, 0, 5, 5, 6, 5, 0, 0, 0, 0, 6, 7, 7, 4, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0]",sqrt
383,"[1, 0, 4, 2, 0, 0, 0, 0, 1, 7, 6, 3, 0, 0, 0, 0, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 3, 3, 2, 2, 0, 0, 0, 0, 5, 8, 8, 0, 0, 0, 0, 0, 3, 9, 4, 1, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0]",sqrt
384,"[3, 10, 1, 0, 3, 3, 0, 0, 1, 4, 5, 9, 9, 7, 0, 0, 0, 0, 0, 0, 3, 10, 5, 0, 0, 0, 0, 0, 6, 10, 4, 0, 0, 0, 0, 0, 11, 7, 0, 0, 0, 0, 0, 0, 8, 9, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]",sqrt
385,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 6, 4, 5, 2, 1, 1, 0, 2, 1, 3, 7, 2, 4, 0, 0, 0, 0, 0, 8, 6, 5, 4, 0, 0, 0, 0, 10, 6, 0, 1, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",sqrt
386,"[2, 2, 0, 0, 0, 0, 0, 0, 5, 8, 4, 4, 10, 6, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 0, 0, 0, 4, 6, 2, 0, 0, 0, 1, 1, 11, 8, 6, 0, 0, 0, 0, 4, 8, 9, 2, 2, 0, 0, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]",sqrt
387,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5, 9, 3, 0, 0, 0, 2, 3, 4, 6, 4, 0, 0, 0, 0, 0, 0, 4, 10, 5, 0, 0, 0, 0, 0, 4, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sqrt
388,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 4, 5, 9, 2, 0, 0, 0, 0, 4, 1, 11, 1, 0, 0, 0, 0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sqrt
389,"[3, 7, 5, 7, 4, 2, 3, 0, 2, 3, 2, 4, 4, 3, 6, 0, 0, 0, 0, 4, 2, 8, 0, 0, 0, 0, 0, 4, 3, 6, 0, 0, 0, 0, 0, 4, 2, 4, 0, 0, 0, 0, 0, 5, 4, 3, 0, 0, 0, 0, 0, 5, 7, 2, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0]",sqrt
390,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 1, 3, 0, 0, 2, 4, 6, 4, 6, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 5, 7, 3, 0, 0, 0, 0, 1, 2, 5, 1, 0, 0]",sqrt
391,"[1, 2, 1, 1, 5, 1, 0, 0, 0, 4, 8, 8, 6, 3, 0, 0, 0, 4, 0, 0, 3, 5, 10, 2, 0, 0, 0, 0, 0, 9, 10, 4, 0, 0, 0, 0, 4, 10, 7, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sqrt
392,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 7, 3, 2, 0, 0, 7, 5, 5, 5, 8, 8, 0, 0, 0, 0, 3, 4, 7, 3, 0, 0, 0, 0, 2, 5, 6, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",sqrt
393,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6, 9, 1, 1, 0, 0, 3, 3, 1, 3, 8, 2, 0, 0, 0, 0, 0, 0, 4, 2, 3, 0, 0, 0, 0, 0, 3, 6, 7, 2, 0, 0, 0, 0, 3, 8, 6, 1, 0, 0, 0, 0, 2, 8, 2, 0]",sqrt
394,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 8, 6, 0, 0, 0, 0, 1, 4, 0, 5, 0, 0, 0, 0, 0, 0, 1, 4, 2, 6, 0, 0, 0, 0, 0, 4, 9, 1, 0, 0, 0, 0, 1, 7, 8, 1, 0, 0, 0, 0, 0, 1, 1, 1]",sqrt
395,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7, 5, 4, 1, 0, 0, 1, 4, 5, 8, 7, 3, 0, 0, 0, 0, 4, 6, 2, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0]",sqrt
396,"[2, 4, 4, 5, 6, 2, 0, 0, 2, 7, 7, 4, 5, 1, 0, 0, 0, 0, 0, 0, 4, 1, 4, 1, 0, 0, 0, 0, 4, 2, 6, 1, 0, 0, 0, 0, 3, 8, 3, 0, 0, 0, 0, 0, 3, 11, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",sqrt
397,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 6, 7, 3, 0, 0, 0, 0, 1, 1, 1, 4, 0, 0, 0, 0, 0, 0, 1, 12, 1, 0, 0, 0, 0, 1, 4, 5, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",sqrt
398,"[0, 1, 1, 3, 2, 0, 0, 0, 0, 3, 7, 5, 4, 5, 0, 0, 0, 5, 0, 0, 0, 4, 7, 3, 0, 1, 0, 0, 0, 4, 7, 2, 0, 0, 0, 0, 1, 8, 8, 2, 0, 0, 0, 0, 4, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sqrt
399,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 4, 9, 2, 2, 2, 2, 1, 1, 4, 6, 4, 6, 2, 0, 0, 0, 4, 9, 2, 0, 0, 0, 0, 0, 4, 8, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sqrt
400,"[0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 6, 6, 4, 1, 0, 0, 0, 0, 6, 3, 10, 6, 0, 0, 0, 0, 6, 6, 11, 5, 4, 0, 0, 0, 6, 7, 6, 7, 2, 0, 0, 0, 6, 10, 4, 1, 0, 0, 0, 0, 1, 6, 3, 3, 0, 0]",tan
401,"[0, 3, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 4, 2, 0, 0, 0, 6, 1, 0, 5, 3, 2, 0, 2, 5, 0, 4, 11, 12, 3, 0, 2, 4, 2, 8, 5, 6, 5, 0, 2, 6, 3, 7, 2, 8, 2, 1, 2, 7, 9, 8, 9, 5, 0, 0, 3, 2, 5, 3, 0, 0, 0, 0]",tan
402,"[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 4, 1, 7, 1, 0, 0, 0, 1, 7, 3, 8, 6, 0, 0, 2, 6, 3, 6, 8, 8, 0, 0, 0, 5, 1, 7, 9, 7, 0, 0, 3, 5, 7, 8, 4, 1, 0, 0, 0, 2, 3, 3, 1, 0, 0, 0]",tan
403,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 7, 6, 2, 1, 0, 0, 0, 0, 2, 7, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
404,"[2, 6, 0, 0, 6, 1, 0, 0, 2, 6, 0, 0, 7, 9, 0, 0, 0, 8, 8, 6, 10, 5, 0, 0, 1, 4, 2, 7, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
405,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 10, 0, 0, 7, 3, 0, 0, 0, 9, 2, 2, 8, 4, 3, 3, 1, 7, 7, 6, 6, 6, 8, 1, 2, 6, 7, 6, 4, 5, 0, 0, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
406,"[0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 8, 0, 7, 2, 2, 1, 0, 0, 5, 1, 7, 8, 5, 1, 0, 0, 5, 2, 13, 11, 4, 1, 0, 0, 5, 8, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
407,"[0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 5, 2, 2, 2, 0, 0, 0, 0, 9, 7, 4, 5, 0, 0, 3, 3, 5, 4, 5, 3, 0, 0, 5, 6, 5, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
408,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 4, 5, 0, 0, 0, 5, 2, 0, 6, 6, 8, 4, 0, 5, 5, 0, 2, 7, 5, 3, 0, 0, 10, 6, 8, 6, 8, 4, 0, 0, 4, 4, 4, 4, 4, 3, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]",tan
409,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 4, 2, 0, 0, 0, 0, 1, 7, 6, 9, 2, 0, 0, 0, 0, 6, 11, 7, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",tan
410,"[6, 0, 2, 7, 6, 5, 0, 0, 3, 3, 3, 5, 6, 3, 0, 0, 2, 8, 3, 5, 4, 3, 0, 0, 0, 4, 9, 6, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
411,"[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 4, 2, 4, 2, 0, 0, 0, 0, 5, 2, 6, 1, 0, 0, 0, 0, 6, 3, 9, 6, 0, 0, 0, 0, 6, 7, 10, 6, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0]",tan
412,"[0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 4, 0, 0, 6, 2, 3, 0, 0, 4, 0, 0, 4, 11, 5, 2, 0, 7, 2, 6, 9, 9, 5, 1, 0, 6, 11, 8, 4, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
413,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 1, 5, 2, 3, 1, 6, 3, 0, 4, 10, 4, 4, 0, 3, 6, 4, 9, 4, 8, 8, 1, 0, 7, 7, 9, 8, 6, 2, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]",tan
414,"[0, 3, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 5, 0, 1, 8, 7, 5, 2, 0, 3, 1, 3, 9, 6, 4, 1, 4, 6, 4, 6, 5, 6, 3, 2, 1, 6, 9, 12, 7, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
415,"[0, 0, 3, 1, 3, 2, 0, 0, 0, 0, 1, 2, 5, 4, 0, 0, 0, 0, 2, 3, 7, 9, 6, 0, 0, 0, 1, 7, 4, 8, 6, 2, 0, 0, 5, 6, 8, 2, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
416,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 1, 4, 0, 0, 0, 9, 0, 0, 6, 5, 0, 0, 3, 7, 4, 4, 12, 12, 7, 4, 1, 5, 0, 0, 6, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tan
417,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 3, 0, 0, 0, 0, 0, 5, 7, 2, 0, 0, 2, 6, 3, 6, 5, 2, 0, 0, 0, 6, 1, 7, 5, 4, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0]",tan
